,업체명,소재지도로명주소,위도,경도,차고지도로명주소,자동차총보유대수
1955,경동렌트카(주) 수원,경기도 수원시 장안구 만석로 225,37.30625639,127.002015,경기도 수원시 권선구 경수대로 270,1
1956,지에스렌트카(주) 수원권선,,37.25216661,127.0292939,"경기도 수원시 권선구 권선동 1262, 3층",1
1957,지에스렌트카(주) 수원,경기도 수원시 영통구 권선로 882번길 65-32,37.2470055,127.0434406,경기도 수원시 권선구 세권로 304번길 65,4
1958,(주)비케이렌트카,,37.27062598,127.1525967,"경기도 수원시 권선구 세권로304번길 62, 베스토아주차장",55
1959,(주)명진 세류영업소,경기도 수원시 권선구 세권로35번길 14,37.26010764,127.0088743288,경기도 수원시 권선구 세권로35번길 14,18
1960,(주)명진 영통영업소,"경기도 수원시 영통구 영일로6번길 50, 경희레스피아 305호",37.24800208,127.078662,경기도 수원시 권선구 세권로35번길 14,2
1961,지에스렌트카(주) 수원영통,,37.26385531,127.0775763,,3
1962,(주)와이엔제이,경기도 화성시 정남면 내향안길 259,37.132717,126.999206,"경기도 수원시 영통구 광교중앙로248번길 40 B101, B102호 (40대)",54
1963,(주)스마트렌트카(용인) 수원영업소,경기도 수원시 영통구 매영로 93-25,37.268434,127.052284,경기도 수원시 영통구 매영로 93-25,24
1964,(주)청명렌트카 영통영업소,경기도 수원시 영통구 매영로415번길 38 (영통동),37.24918897,127.0782289,경기도 수원시 영통구 매영로415번길 38 (영통동),138
1965,(주)조이렌트카 수원 영업소,경기도 수원시 영통구 삼성로 318,37.266934,127.068116,경기도 수원시 영통구 삼성로 318,0
1966,(주)레드캡투어 수원 영업소,경기도 수원시 영통구 청명남로28번길 20,37.251459,127.075936,경기도 수원시 영통구 청명남로28번길 20,1
1967,(주)하이렌터카 수원지점,"경기도 수원시 권선구 덕영대로 1113-8, 101호",37.25289559,127.0137375429,경기도 수원시 영통구 청명로 28,4
1968,(주)와이드 수원영업소,"경기도 수원시 영통구 봉영로 1620, 112호(영통동,대우월드마크)",37.255054,127.075603,경기도 수원시 영통구 청명로 28,15
1969,(주)청명렌트카 장안영업소,경기도 수원시 장안구 팔달로271번길 35 (영화동),37.29083269,127.013495,경기도 수원시 장안구 팔달로271번길 35 (영화동),9
1970,(주)청명렌트카 수원영업소,경기도 수원시 팔달구 경수대로 623 (지동),37.281013,127.0295422,경기도 수원시 팔달구 경수대로 623 (지동),38
1971,에스케이렌터카(주) 수원 영업소,경기도 수원시 팔달구 매산로52번길 4,37.268522,127.006873,경기도 수원시 팔달구 매산로52번길 4,133
1972,지원렌터카(주),경기도 용인시 수지구 포은대로 410 (풍덕천동),37.31977891,127.096258,경기도 수지구 수지로 217,62
1973,롯데렌탈(주) 시흥 영업소,경기도 시흥시 오동마을로6번안길 32,37.351527,126.745311,경기도 시흥시 오동마을로6번안길 32,25
1974,(주)오토렌트카,"경기도 안산시 단원구 고잔로 54, 502호 (고잔동)",37.31905392,126.8321161,경기도 시흥시 오이도로 21,92
1975,(주)선경엔씨에스렌트카,"경기도 안산시 단원구 고잔로54, 503호",37.31905392,126.832157,경기도 시흥시 오이도로 21,146
1976,에스케이렌터카(주) 시흥 영업소,경기도 시흥시 시화벤처로 296,37.318437,126.7106298427,경기도 시흥시 정왕동 1662-1,4
1977,우성운수(주) 시흥영업소,경기도 시흥시 정왕천로355번길 18(정왕동),37.341414,126.746703,경기도 시흥시 정왕동 2328,15
1978,(주)쏘카(시흥영업소),경상북도 김천시 혁신6로 17,36.12454376,128.1837304,경기도 시흥시 정왕동 2330,60
1979,(주)태경렌트카 안산영업소,"경기도 안산시 단원구 와동로32, 101호",37.33334754,126.828528,경기도 시흥시 정왕동1729-5 제5층 주차장,1
1980,(주)일일사렌트카,"경기도 안산시 상록구 석호로 38, 101호 (이동)",37.30801696,126.847406,경기도 안산사 딘원구 초지2로 67-7,64
1981,롯데렌탈(주) 안산 영업소,경기도 안산시 단원구 고잔로 57-11,37.320379,126.832175,경기도 안산시 단원구 고잔로 57-11,71
1982,경원렌트카(주) 선부영업소,"경기도 안산시 단원구 선부광장1로 26, 1층 115호 (선부동)",37.33612708,126.8080948,경기도 안산시 단원구 광덕2로 156-11,17
1983,그린렌트카(주)-안산,"경기도 안산시 상록구 석호로 359, 102호",37.29350891,126.870514,경기도 안산시 단원구 광덕2로 156-11,20
1984,(주)에이치디렌트카,"경기도 안산시 상록구 용신로 154-1, 2층 (사동)",37.302927,126.839476,경기도 안산시 단원구 광덕2로 156-11,127
1985,그린렌트카(주)-익산,전라북도 익산시 익산대로 53-1,35.93170245,126.943388,경기도 안산시 단원구 광덕2로 156-11,35
1986,경원렌트카(주),경기도 안산시 상록구 한양대학로 35 (사동),37.300711,126.8398582,경기도 안산시 단원구 광덕2로 156-11 안산MK주차타워,58
1987,(주)뉴삼성렌트카 안산영업소,"경기도 안산시 단원구 풍전로 37-24, 319-201(원곡동)",37.32623769,126.7887659,경기도 안산시 단원구 광덕3로 135-18,15
1988,(주)뉴삼성렌트카 상록영업소,"경기도 안산시 상록구 영화4길 26, 102호",37.279121,126.8520561329,경기도 안산시 단원구 광덕3로 135-18,10
1989,(주)뉴삼성렌트카,"경기도 안산시 단원구 광덕대로 193, 1층 106호 (고잔동)",37.31382425,126.8293507,경기도 안산시 단원구 광덕서로 106,26
1990,(주)와이드,"경기도 안산시 상록구 영화4길 21, 102호",37.279312,126.8516771,"경기도 안산시 단원구 광덕서로 106, 8층",13
1991,(주)고고렌트카,"경기도 안산시 상록구 매화로2길 35, 102호",37.3037809,126.8636991,"경기도 안산시 단원구 광덕서로 48, 201호",24
1992,(주)고고렌트카 남양영업소,경기도 화성시 비봉면 화성로 1589-2,37.224834,126.8538004,"경기도 안산시 단원구 광덕서로 48, 201호",3
1993,(주)고고렌트카 화성영업소,경기도 화성시 팔탄면 푸른들판로 438,37.147509,126.899213,"경기도 안산시 단원구 광덕서로 48, 201호",19
1994,(주)신형렌트카 시흥영업소,경기도 시흥시 봉우재로23번길 25,37.34449644,126.741718,"경기도 안산시 단원구 광덕서로 48, 201호(고잔동)",18
1995,에스케이렌터카(주) 안산 영업소,경기도 안산시 단원구 광덕서로 78,37.311631,126.827783,경기도 안산시 단원구 광덕서로 78,937
1996,(주)아이제이렌트카,"경기도 안산시 단원구 다리간2길 55, 302호",37.31470087,126.825175,경기도 안산시 단원구 신각길 95,108
1997,아이제이렌트카(주),경기도 화성시 남양읍 시청로 219,37.19433999,126.834243,경기도 안산시 단원구 신각길 95 (신길동 1483),107
1998,케이렌트카(주)-안산 월피영업소,경기도 안산시 상록구 광덕산2로 38(월피동),37.334512,126.846999,경기도 안산시 단원구 신길로1길 10,4
1999,케이렌트카(주)-안산 이동영업소,"경기도 안산시 상록구 박우물로 4, 102호 (이동)",37.30873033,126.844576,경기도 안산시 단원구 신길로1길 10,10
2000,케이렌트카(주)-안산,"경기도 안산시 상록구 선진6길 2, 101호 (사동)",37.28151899,126.8432588,경기도 안산시 단원구 신길로1길 10,53
2001,케이렌트카(주)-안산 상록영업소,"경기도 안산시 상록구 용신로 457, 101호 (본오동)",37.301645176,126.872952,경기도 안산시 단원구 신길로1길 10,9
2002,(주)조이렌트카 안산 영업소,경기도 안산시 단원구 신길중앙로1길 46-1,37.335749,126.762866,경기도 안산시 단원구 신길중앙로1길 46-1,6
2003,(주)그레이트렌트카,경기도 안산시 단원구 초지로 178,37.314701,126.815669,경기도 안산시 단원구 초지2로 67,52
2004,(주)일일사렌트카 단원영업소,"경기도 안산시 단원구 선이로 14, 1138, 1139호 (선부동)",37.34235533,126.803625,경기도 안산시 단원구 초지2로 67-7,23
2005,(주)일일사렌트카 본오영업소,경기도 안산시 상록구 각골로 94(본오동),37.2978896197,126.873052,경기도 안산시 단원구 초지2로 67-7,12
2006,(주)일일사렌트카 사동영업소,경기도 안산시 상록구 선진로 29,37.279139,126.847466,경기도 안산시 단원구 초지2로 67-7,6
2007,(주)일일사렌트카 일동영업소,"경기도 안산시 상록구 실록길16,101호(일동)",37.305549,126.8661984,경기도 안산시 단원구 초지2로 67-7,8
2008,(주)일일사렌트카 신안산영업소,경기도 안산시 상록구 충장로 262-1(이동),37.304919,126.859248,경기도 안산시 단원구 초지2로 67-7,8
2009,(주)강산렌터카(안산),"경기도 안산시 단원구 이삭6길 14, 101호",37.312816,126.840663,경기도 안산시 상록구 중보1길 36,12
2010,(주)원일렌트카(오성),,37.00553396,126.9660706,경기도 안성시 공도읍 공도3로 9-9,3
2011,(주)원일렌트카(세교),"경기도 평택시 평택로 263, 3층",37.006658,127.072118,경기도 안성시 공도읍 공도3로 9-9,6
2012,(주)경기도렌트카,경기도 안성시 공도읍서동대로 4421 (공도읍),37.00799071,127.193273,경기도 안성시 공도읍 서동대로 4417,68
2013,지에스렌트카(주) 안성,,37.01914245,127.2670991,,7
2014,(주)강산렌터카(양성),경기도 안성시 양성면 양성로 7,37.058748,127.195580343,경기도 안성시 대덕면 만세로 47,9
2015,(주)강산렌터카(안성),경기도 안성시 중앙로 213,37.013413,127.252723,경기도 안성시 대덕면 만세로 491,10
2016,(주)강산렌터카(중앙),경기도 안성시 보개면 보개원삼로 226,37.023295,127.289388,경기도 안성시 원곡면 만세로 1421-42,16
2017,롯데렌탈(주) 안성 영업소,경기도 안성시 원곡면 새터1길 63,37.046652,127.131593,경기도 안성시 원곡면 새터1길 63,146
2018,지에스렌트카(주) 안양,"경기도 안양시 만안구 만안로 49, 1002호",37.38766218,126.9335831,경기도 안양시 동안구 관평로 170번길 33,8
2019,(주)쏘카,경기도 안양시 동안구 관평로170번길 33,37.392983,126.9622594,경기도 안양시 동안구 관평로170번길 33,1
2020,(주)쏘카(과천영업소),경상북도 김천시 혁신6로 17,36.12454376,128.1837304,경기도 안양시 동안구 관평로170번길 33,1
2021,(주)국민렌트카,"경기도 안양시 동안구 관평로170번길 43, 404호 (관양동)",37.39331937,126.9631722,"경기도 안양시 동안구 관평로170번길 43, 3층, 5층 (관양동, 훼미리타운)",61
2022,(주)엠씨렌트카,"경기도 안양시 동안구 경수대로 483, 101호 (호계동, 안양대우디오슈페리움)",37.36602529,126.9578463,"경기도 안양시 동안구 관평로170번길 43, 4~6층",60
2023,(주)유일렌트카,"경기도 안양시 동안구 관악대로 265-1, 201호 (관양동,창보빌딩)",37.40253571,126.9524914,"경기도 안양시 동안구 관평로170번길 43, 4~6층",65
2024,(주)에스제이렌트카-광명 안양영업소,"경기도 안양시 만안구 안양로 561, 1층 (석수동)",37.4191118,126.906541,경기도 안양시 동안구 귀인로 190번걸 39,28
2025,(주)대원렌트카 군포영업소,"경기도 군포시 공단로 356-54, 1동 302호(산본동, 금정삼성쉐르빌)",37.374423,126.943213,경기도 안양시 동안구 동편로 136(관양동),5
2026,(주)조이렌트카 안양 영업소,경기도 안양시 동안구 벌말로 126,37.399644,126.970274,경기도 안양시 동안구 벌말로 126,1
2027,주식회사 웨이,"경기도 군포시 고산로148번길 17, 1층 102호",37.34961289,126.9535188,,49
2028,롯데렌탈(주) 안양 영업소,경기도 안양시 동안구 시민대로 312,37.395122,126.964887,경기도 안양시 동안구 시민대로 312,35
2029,에스케이렌터카(주) 안양 영업소,경기도 안양시 동안구 시민대로 312,37.395122,126.964887,경기도 안양시 동안구 시민대로 312,206
2030,(주)레드캡투어 안양 영업소,경기도 안양시 동안구 엘에스로 127,37.372405,126.947203,경기도 안양시 동안구 엘에스로 127,1
2031,(주)수렌트카 안양영업소,경기도 안양시 동안구 전파로104번길 12,37.38921894,126.9437864,경기도 안양시 동안구 전파로104번길 51,0
2032,우리캐피탈렌터카(주) 안양영업소,경기도 안양시 동안구 시민대로 402,37.39589411,126.974774,,18
2033,(주)제이비렌트카 안양영업소,경기도 안양시 동안구 흥안대로 110번길 77,37.36648143,126.9574634554,경기도 안양시 동안구 흥안대로 110번길 77,14
2034,뉴드림렌트카,"경기도 안양시 만안구 관악대로50,122호(안양동)",37.39652851,126.9303016,"경기도 안양시 만안구 관악대로 50, 8층",55
2035,(주)수렌트카,"경기도 의정부시 민락로 195, 에이치-705호",37.74284663,127.1003672,경기도 양주시 고읍남로 6-9(광사동),58
2036,(주)우리렌트카(양주영업소),경기도 양주시 부흥로 1873,37.791487466,127.072646,경기도 양주시 부흥로 1873,41
2037,에스케이렌터카(주) 양주 영업소,경기도 양주시 부흥로 2038-67,37.802583,127.0835997,경기도 양주시 부흥로 2038-67,30
2038,(주)더뉴렌터카,"경기도 동두천시 정장로 55, B동 101호 (생연동)",37.90433564,127.0569725,경기도 양주시 은현면 은현로312번길 57,58
2039,롯데렌탈(주) 양주 영업소,경기도 양주시 평화로 2027,37.868851,127.060146,경기도 양주시 평화로 2027,0
2040,(주)경진렌트카 양평영업소,경기도 양평군 양평읍 상평길13번길 11,37.50746468,127.5007735,,27
2041,(주)포유 양평영업소,"경기도 양평군 용문면 중진길 27, 104호",37.488167,127.5910967502,경기도 양평군 용문면 중진길 27,0
2042,(주)새누리렌트카,경기도 남양주시 진건읍 진건오남로 27-2,37.653112,127.1787798725,,6
2043,장기렌트카 양평영업소,경기도 양평군 양평읍 도장골길 5,37.50271399,127.494122142,경기도 양평읍 양근리 17-1,8
2044,(주)씨엔씨 여주영업소,경기도 여주시 세종로67번길31-10,37.29073308,127.6392265,경기도 여주시 세종로67번길31-10,13
2045,롯데렌탈(주) 여주 영업소,경기도 여주시 여흥로4번길 11,37.300563,127.625131,경기도 여주시 여흥로4번길 11,0
2046,(주)채움렌트카 여주영업소,경기도 여주시 우암로 130,37.290156,127.624717,경기도 여주시 우암로 130,16
2047,(주)화성렌트카 여주영업소,경기도 여주시 우암로 169,37.28749745,127.6217813,경기도 여주시 우암로 169,1
2048,롯데렌탈(주) 연천 영업소,경기도 연천군 전곡읍 양연로 1591-24,38.022456,127.066021,경기도 연천군 전곡읍 양연로 1591-24,0
2049,(주)솔렌트카 전곡영업소,경기도 연천군 전곡읍 평화로 713,38.03370481,127.063664,경기도 연천군 전곡읍 평화로 713,5
